transaction_id,account_id,transaction_date,transaction_type,transaction_channel,merchant_name,amount,reference,balance_after_transaction,is_fraud
300975,200153,2026-07-02,Deposit,Mobile App,This Bank,646,EFT DEPOSIT,40654,False
300976,200153,2026-07-11,Card Purchase,ATM,Pick n Pay,1816,Pick n Pay,38838,False
300977,200153,2026-07-01,EFT,ATM,SARS,1147,EFT TO SARS,39985,False
300978,200153,2026-07-11,Card Purchase,ATM,Checkers,659,Checkers,39326,False
300979,200153,2026-07-01,Card Purchase,Online,Shell,2777,Shell,36549,False
300980,200153,2026-07-02,EFT,Online,Pick n Pay,4339,EFT TO Pick n Pay,40888,False
300981,200153,2026-07-12,Card Purchase,Branch,Shell,1445,Shell,39443,False
300982,200153,2026-07-07,Withdrawal,ATM,This Bank,661,ATM CASH WITHDRAWAL,38782,False
300983,200154,2026-05-12,EFT,ATM,Woolworths,1803,EFT TO Woolworths,23202,False
300984,200154,2026-06-30,EFT,ATM,Woolworths,2605,EFT TO Woolworths,20597,False
300985,200154,2026-05-21,Deposit,Online,This Bank,3105,CASH DEPOSIT,23702,False
300986,200154,2026-05-28,Withdrawal,Online,This Bank,3526,ATM CASH WITHDRAWAL,20176,False
300987,200154,2026-06-23,Deposit,ATM,This Bank,2671,EFT DEPOSIT,22847,False
300988,200155,2026-01-04,Card Purchase,Branch,Takealot,3612,Takealot,36396,False
300989,200155,2025-09-07,Withdrawal,POS,This Bank,4211,ATM CASH WITHDRAWAL,32185,False
300990,200155,2025-06-10,Withdrawal,ATM,This Bank,873,ATM CASH WITHDRAWAL,31312,False
300991,200155,2026-06-28,Deposit,POS,This Bank,4280,CASH DEPOSIT,35592,False
300992,200155,2025-03-02,EFT,ATM,Netflix,4999,EFT TO Netflix,40591,False
300993,200155,2026-06-08,Salary,Online,Employer,722,MONTHLY SALARY,41313,False
300994,200155,2026-04-13,Deposit,Online,This Bank,3755,EFT DEPOSIT,45068,False
300995,200155,2025-09-15,Withdrawal,POS,This Bank,2167,ATM CASH WITHDRAWAL,42901,False
300996,200156,2025-10-11,Salary,Branch,Employer,4561,MONTHLY SALARY,44569,False
300997,200156,2025-12-25,Salary,ATM,Employer,4189,MONTHLY SALARY,48758,False
300998,200156,2026-05-03,EFT,Branch,Uber,3966,EFT TO Uber,44792,False
300999,200156,2025-12-31,Withdrawal,POS,This Bank,1527,ATM CASH WITHDRAWAL,43265,False
301000,200156,2026-03-28,EFT,POS,Checkers,420,EFT TO Checkers,42845,True
301001,200156,2026-05-20,EFT,Online,Netflix,851,EFT TO Netflix,43696,False
301002,200156,2026-04-26,Deposit,Branch,This Bank,2182,CASH DEPOSIT,45878,False
301003,200156,2025-12-25,Withdrawal,POS,This Bank,2342,ATM CASH WITHDRAWAL,43536,False
301004,200157,2026-03-26,EFT,POS,Netflix,3454,EFT TO Netflix,53464,False
301005,200157,2025-12-03,Withdrawal,Online,This Bank,484,ATM CASH WITHDRAWAL,52980,False
301006,200157,2025-11-13,Card Purchase,Mobile App,Netflix,3496,Netflix,49484,False
301007,200157,2026-06-19,Salary,ATM,Employer,2319,MONTHLY SALARY,51803,False
301008,200157,2026-06-28,Withdrawal,Mobile App,This Bank,2244,ATM CASH WITHDRAWAL,49559,False
301009,200157,2025-12-27,Card Purchase,Online,Woolworths,1385,Woolworths,48174,False
301010,200157,2026-03-21,EFT,Mobile App,Netflix,2465,EFT TO Netflix,50639,False
301011,200157,2025-08-22,Withdrawal,Online,This Bank,728,ATM CASH WITHDRAWAL,49911,False
301012,200157,2025-11-30,EFT,Branch,Shell,2803,EFT TO Shell,47108,False
301013,200157,2026-01-27,Deposit,POS,This Bank,811,CASH DEPOSIT,47919,False
301014,200158,2026-02-22,EFT,Online,Takealot,481,EFT TO Takealot,39527,True
301015,200158,2024-08-19,Deposit,Online,This Bank,2455,CASH DEPOSIT,41982,False
301016,200158,2024-09-10,Card Purchase,Online,Shell,2463,Shell,39519,False
301017,200158,2026-06-28,EFT,Online,Landlord,1673,EFT TO Landlord,41192,False
301018,200158,2025-01-06,Withdrawal,Online,This Bank,1200,ATM CASH WITHDRAWAL,39992,False
301019,200158,2024-11-30,Deposit,Branch,This Bank,3262,EFT DEPOSIT,43254,False
301020,200158,2023-10-24,EFT,ATM,Landlord,3013,EFT TO Landlord,40241,False
301021,200158,2024-08-13,Withdrawal,Mobile App,This Bank,4547,ATM CASH WITHDRAWAL,35694,False
301022,200159,2026-03-10,Withdrawal,POS,This Bank,4639,ATM CASH WITHDRAWAL,40370,False
301023,200159,2025-09-19,Withdrawal,Branch,This Bank,218,ATM CASH WITHDRAWAL,40152,False
301024,200159,2026-07-05,EFT,Branch,Shell,584,EFT TO Shell,40736,False
301025,200159,2026-04-20,Deposit,Branch,This Bank,2308,CASH DEPOSIT,43044,False
301026,200159,2025-10-15,Deposit,Mobile App,This Bank,2535,CASH DEPOSIT,45579,False
301027,200159,2025-08-08,Card Purchase,ATM,Netflix,4591,Netflix,40988,False
301028,200159,2025-12-04,Deposit,Branch,This Bank,3475,CASH DEPOSIT,44463,False
301029,200159,2025-12-11,Card Purchase,Branch,Checkers,93,Checkers,44370,False
301030,200159,2026-07-06,EFT,Online,Netflix,2668,EFT TO Netflix,41702,False
301031,200160,2025-10-26,Withdrawal,Online,This Bank,2422,ATM CASH WITHDRAWAL,32585,False
301032,200160,2024-12-09,Withdrawal,POS,This Bank,1437,ATM CASH WITHDRAWAL,31148,False
301033,200160,2025-03-14,EFT,Branch,Shell,63,EFT TO Shell,31211,False
301034,200160,2026-06-10,Card Purchase,POS,Takealot,633,Takealot,30578,False
301035,200160,2025-01-11,Card Purchase,Branch,Shell,3636,Shell,26942,False
301036,200160,2026-03-03,Card Purchase,Branch,Shell,3425,Shell,23517,False
301037,200160,2025-02-27,EFT,Branch,Landlord,3905,EFT TO Landlord,27422,True
301038,200161,2026-05-20,Withdrawal,Branch,This Bank,699,ATM CASH WITHDRAWAL,29307,False
301039,200161,2025-11-12,Salary,Mobile App,Employer,4866,MONTHLY SALARY,34173,False
301040,200161,2025-12-05,EFT,ATM,Takealot,1499,EFT TO Takealot,35672,False
301041,200161,2025-06-04,Deposit,POS,This Bank,2031,CASH DEPOSIT,37703,False
301042,200161,2025-07-03,Withdrawal,Online,This Bank,2128,ATM CASH WITHDRAWAL,35575,False
301043,200161,2026-02-22,Withdrawal,Mobile App,This Bank,2744,ATM CASH WITHDRAWAL,32831,False
301044,200162,2026-07-10,Card Purchase,Mobile App,Woolworths,1067,Woolworths,28939,False
301045,200162,2026-07-09,Deposit,POS,This Bank,1767,CASH DEPOSIT,30706,True
301046,200162,2026-07-12,Card Purchase,Mobile App,Woolworths,2224,Woolworths,28482,False
301047,200162,2026-07-06,Card Purchase,Mobile App,Shell,1389,Shell,27093,False
301048,200162,2026-07-07,Deposit,Mobile App,This Bank,726,EFT DEPOSIT,27819,False
301049,200162,2026-07-07,Salary,Online,Employer,2713,MONTHLY SALARY,30532,False
301050,200163,2025-03-20,Card Purchase,Mobile App,Shell,1368,Shell,28638,False
301051,200163,2025-11-13,Deposit,ATM,This Bank,3521,EFT DEPOSIT,32159,False
301052,200163,2026-05-02,Withdrawal,Online,This Bank,4853,ATM CASH WITHDRAWAL,27306,False
301053,200163,2025-03-02,Deposit,Mobile App,This Bank,3795,CASH DEPOSIT,31101,False
301054,200163,2025-12-03,Deposit,Mobile App,This Bank,3450,CASH DEPOSIT,34551,False
301055,200163,2025-04-12,EFT,ATM,Pick n Pay,1506,EFT TO Pick n Pay,36057,False
301056,200164,2026-05-24,Card Purchase,Online,Pick n Pay,4209,Pick n Pay,40800,False
301057,200164,2026-03-25,Withdrawal,Branch,This Bank,3200,ATM CASH WITHDRAWAL,37600,False
301058,200164,2026-01-19,Withdrawal,Online,This Bank,1561,ATM CASH WITHDRAWAL,36039,False
301059,200164,2026-01-17,Withdrawal,Online,This Bank,4117,ATM CASH WITHDRAWAL,31922,False
301060,200164,2026-06-16,Withdrawal,Online,This Bank,3636,ATM CASH WITHDRAWAL,28286,False
301061,200164,2026-01-03,Withdrawal,POS,This Bank,2346,ATM CASH WITHDRAWAL,25940,False
301062,200164,2026-04-05,Withdrawal,Mobile App,This Bank,2231,ATM CASH WITHDRAWAL,23709,False
301063,200164,2026-05-15,Salary,Online,Employer,4019,MONTHLY SALARY,27728,False
301064,200164,2026-04-21,EFT,Branch,Shell,449,EFT TO Shell,28177,False
301065,200165,2025-12-26,Withdrawal,ATM,This Bank,4827,ATM CASH WITHDRAWAL,15177,False
301066,200165,2026-06-30,Deposit,POS,This Bank,418,EFT DEPOSIT,15595,False
301067,200165,2024-05-01,Salary,Mobile App,Employer,408,MONTHLY SALARY,16003,False
301068,200165,2024-03-18,Deposit,Branch,This Bank,1807,EFT DEPOSIT,17810,False
301069,200166,2026-06-28,Salary,ATM,Employer,4519,MONTHLY SALARY,49528,False
301070,200166,2026-06-26,Card Purchase,Online,Pick n Pay,4521,Pick n Pay,45007,False
301071,200166,2026-07-03,Deposit,POS,This Bank,957,CASH DEPOSIT,45964,False
301072,200166,2026-07-02,Salary,POS,Employer,345,MONTHLY SALARY,46309,False
301073,200166,2026-07-09,Card Purchase,POS,Uber,4217,Uber,42092,False
301074,200166,2026-06-18,Card Purchase,Branch,Checkers,264,Checkers,41828,False
301075,200166,2026-06-18,EFT,ATM,Municipality,711,EFT TO Municipality,42539,False
301076,200166,2026-07-03,Deposit,POS,This Bank,1144,CASH DEPOSIT,43683,False
301077,200166,2026-06-25,Deposit,ATM,This Bank,3829,EFT DEPOSIT,47512,False
301078,200167,2025-02-05,Withdrawal,Mobile App,This Bank,4580,ATM CASH WITHDRAWAL,15424,False
301079,200167,2026-02-14,EFT,Online,Netflix,265,EFT TO Netflix,15689,False
301080,200167,2024-03-10,Salary,Mobile App,Employer,197,MONTHLY SALARY,15886,False
301081,200167,2024-06-19,Salary,Online,Employer,2723,MONTHLY SALARY,18609,False
301082,200168,2026-01-22,Deposit,Branch,This Bank,1360,EFT DEPOSIT,41368,False
301083,200168,2026-06-20,Salary,Mobile App,Employer,4339,MONTHLY SALARY,45707,False
301084,200168,2026-02-02,Withdrawal,ATM,This Bank,1277,ATM CASH WITHDRAWAL,44430,False
301085,200168,2026-01-19,Card Purchase,Mobile App,Checkers,2732,Checkers,41698,False
301086,200168,2026-06-05,Card Purchase,ATM,Checkers,786,Checkers,40912,False
301087,200168,2026-06-04,Withdrawal,POS,This Bank,2342,ATM CASH WITHDRAWAL,38570,False
301088,200168,2026-04-01,Withdrawal,ATM,This Bank,1136,ATM CASH WITHDRAWAL,37434,False
301089,200168,2025-12-06,Deposit,POS,This Bank,4601,EFT DEPOSIT,42035,False
301090,200169,2026-06-03,Salary,Mobile App,Employer,1762,MONTHLY SALARY,51772,False
301091,200169,2025-09-07,Withdrawal,POS,This Bank,1911,ATM CASH WITHDRAWAL,49861,False
301092,200169,2025-10-06,Salary,ATM,Employer,4650,MONTHLY SALARY,54511,False
301093,200169,2026-07-09,Card Purchase,POS,Woolworths,2403,Woolworths,52108,False
301094,200169,2026-04-27,Withdrawal,Branch,This Bank,3755,ATM CASH WITHDRAWAL,48353,False
301095,200169,2026-05-07,Card Purchase,Online,Uber,3165,Uber,45188,False
301096,200169,2025-10-19,Salary,Mobile App,Employer,1962,MONTHLY SALARY,47150,False
301097,200169,2026-05-21,Salary,Mobile App,Employer,1583,MONTHLY SALARY,48733,False
301098,200169,2026-01-12,Salary,ATM,Employer,3641,MONTHLY SALARY,52374,False
301099,200169,2025-09-05,Withdrawal,POS,This Bank,1699,ATM CASH WITHDRAWAL,50675,False
301100,200170,2026-07-07,Card Purchase,Online,Uber,55,Uber,34952,False
301101,200170,2026-07-09,Deposit,Mobile App,This Bank,4075,CASH DEPOSIT,39027,False
301102,200170,2026-07-12,Deposit,Mobile App,This Bank,3936,EFT DEPOSIT,42963,False
301103,200170,2026-07-08,Withdrawal,Mobile App,This Bank,4011,ATM CASH WITHDRAWAL,38952,False
301104,200170,2026-07-10,Withdrawal,Mobile App,This Bank,2535,ATM CASH WITHDRAWAL,36417,False
301105,200170,2026-07-08,EFT,ATM,Uber,1616,EFT TO Uber,34801,False
301106,200170,2026-07-12,Withdrawal,ATM,This Bank,2037,ATM CASH WITHDRAWAL,32764,False
301107,200171,2026-05-09,Deposit,Mobile App,This Bank,1502,EFT DEPOSIT,26507,False
301108,200171,2026-05-09,Salary,Mobile App,Employer,4503,MONTHLY SALARY,31010,False
301109,200171,2026-01-27,Deposit,Online,This Bank,2895,CASH DEPOSIT,33905,False
301110,200171,2026-05-06,Withdrawal,POS,This Bank,2830,ATM CASH WITHDRAWAL,31075,False
301111,200171,2026-03-30,Deposit,ATM,This Bank,2515,CASH DEPOSIT,33590,False
301112,200172,2026-07-01,Deposit,Online,This Bank,2766,EFT DEPOSIT,37773,False
301113,200172,2026-06-27,Deposit,ATM,This Bank,3527,EFT DEPOSIT,41300,False
301114,200172,2026-07-11,Deposit,Mobile App,This Bank,1202,CASH DEPOSIT,42502,False
301115,200172,2026-06-23,EFT,Mobile App,Pick n Pay,4265,EFT TO Pick n Pay,38237,False
301116,200172,2026-06-26,Deposit,Mobile App,This Bank,80,CASH DEPOSIT,38317,False
301117,200172,2026-07-06,Deposit,POS,This Bank,2815,EFT DEPOSIT,41132,False
301118,200172,2026-07-02,Card Purchase,POS,Uber,2381,Uber,38751,False
301119,200173,2026-07-10,Deposit,Online,This Bank,3114,EFT DEPOSIT,38121,False
301120,200173,2026-07-03,Salary,ATM,Employer,437,MONTHLY SALARY,38558,False
301121,200173,2026-07-09,EFT,POS,Netflix,2557,EFT TO Netflix,36001,False
301122,200173,2026-07-03,EFT,ATM,SARS,631,EFT TO SARS,36632,False
301123,200173,2026-07-05,Salary,Mobile App,Employer,3492,MONTHLY SALARY,40124,False
301124,200173,2026-07-09,Salary,POS,Employer,3674,MONTHLY SALARY,43798,False
301125,200173,2026-07-06,Card Purchase,ATM,Pick n Pay,356,Pick n Pay,43442,False
301126,200174,2025-11-14,Card Purchase,Mobile App,Checkers,4028,Checkers,40981,False
301127,200174,2025-03-17,Deposit,POS,This Bank,3256,EFT DEPOSIT,44237,False
301128,200174,2024-04-01,Salary,Branch,Employer,2651,MONTHLY SALARY,46888,False
301129,200174,2024-10-14,EFT,ATM,Takealot,2893,EFT TO Takealot,49781,False
301130,200174,2024-12-19,Deposit,Online,This Bank,2223,CASH DEPOSIT,52004,False
301131,200174,2024-07-01,EFT,ATM,Pick n Pay,2122,EFT TO Pick n Pay,54126,False
301132,200174,2025-12-09,Salary,POS,Employer,3930,MONTHLY SALARY,58056,False
301133,200174,2024-06-08,Deposit,POS,This Bank,4202,EFT DEPOSIT,62258,False
301134,200174,2026-03-14,EFT,Online,Uber,79,EFT TO Uber,62337,False
301135,200175,2024-06-03,Withdrawal,Branch,This Bank,1699,ATM CASH WITHDRAWAL,18305,False
301136,200175,2024-01-11,Card Purchase,POS,Uber,3756,Uber,14549,False
301137,200175,2024-06-19,EFT,POS,Woolworths,3508,EFT TO Woolworths,11041,False
301138,200175,2025-05-07,Deposit,Online,This Bank,4936,CASH DEPOSIT,15977,False
301139,200176,2025-11-30,Deposit,Mobile App,This Bank,2621,EFT DEPOSIT,17624,False
301140,200176,2024-08-30,Deposit,Mobile App,This Bank,2653,CASH DEPOSIT,20277,False
301141,200176,2024-11-21,Card Purchase,ATM,Shell,3761,Shell,16516,False
301142,200177,2026-02-09,EFT,Branch,SARS,433,EFT TO SARS,30439,False
301143,200177,2026-06-07,Card Purchase,Branch,Takealot,613,Takealot,29826,False
301144,200177,2025-09-19,Deposit,ATM,This Bank,3836,CASH DEPOSIT,33662,False
301145,200177,2024-10-27,Card Purchase,POS,Takealot,4054,Takealot,29608,False
301146,200177,2025-11-10,Withdrawal,POS,This Bank,2220,ATM CASH WITHDRAWAL,27388,False
301147,200177,2025-05-26,Withdrawal,ATM,This Bank,4876,ATM CASH WITHDRAWAL,22512,False
301148,200178,2025-08-20,Salary,POS,Employer,83,MONTHLY SALARY,25088,False
301149,200178,2026-01-20,Withdrawal,Online,This Bank,3108,ATM CASH WITHDRAWAL,21980,False
301150,200178,2026-01-28,Card Purchase,Online,Netflix,2809,Netflix,19171,False
301151,200178,2025-12-27,EFT,Mobile App,Shell,2106,EFT TO Shell,17065,True
301152,200178,2026-05-04,Card Purchase,POS,Pick n Pay,4389,Pick n Pay,12676,False
301153,200179,2026-05-06,Deposit,Mobile App,This Bank,4941,EFT DEPOSIT,19944,False
301154,200179,2025-07-10,Card Purchase,Online,Uber,4693,Uber,15251,False
301155,200179,2026-01-17,Withdrawal,POS,This Bank,4851,ATM CASH WITHDRAWAL,10400,False
301156,200180,2025-07-16,Card Purchase,Branch,Pick n Pay,1974,Pick n Pay,43035,False
301157,200180,2024-07-06,Card Purchase,Mobile App,Checkers,4025,Checkers,39010,False
301158,200180,2024-09-29,Card Purchase,Branch,Pick n Pay,2189,Pick n Pay,36821,False
301159,200180,2025-02-18,EFT,Mobile App,Woolworths,3257,EFT TO Woolworths,40078,False
301160,200180,2025-12-10,Withdrawal,ATM,This Bank,609,ATM CASH WITHDRAWAL,39469,False
301161,200180,2025-09-30,EFT,POS,Municipality,803,EFT TO Municipality,38666,False
301162,200180,2025-05-07,EFT,Online,Takealot,64,EFT TO Takealot,38602,False
301163,200180,2025-07-01,EFT,ATM,Landlord,322,EFT TO Landlord,38280,False
301164,200180,2026-03-01,Card Purchase,ATM,Pick n Pay,2647,Pick n Pay,35633,False
301165,200181,2026-06-07,Deposit,ATM,This Bank,3394,EFT DEPOSIT,33400,True
301166,200181,2026-03-25,EFT,ATM,Landlord,1631,EFT TO Landlord,35031,False
301167,200181,2025-12-04,Withdrawal,Online,This Bank,1729,ATM CASH WITHDRAWAL,33302,False
301168,200181,2025-10-23,Deposit,ATM,This Bank,212,EFT DEPOSIT,33514,False
301169,200181,2026-02-21,Card Purchase,Mobile App,Checkers,2466,Checkers,31048,False
301170,200181,2025-09-18,Withdrawal,Branch,This Bank,4113,ATM CASH WITHDRAWAL,26935,False
301171,200182,2025-11-01,Salary,Mobile App,Employer,947,MONTHLY SALARY,15950,False
301172,200182,2026-02-19,Card Purchase,POS,Uber,386,Uber,15564,False
301173,200182,2026-03-13,EFT,Mobile App,Municipality,387,EFT TO Municipality,15177,False
301174,200183,2024-05-22,Withdrawal,Online,This Bank,595,ATM CASH WITHDRAWAL,14408,False
301175,200183,2024-10-25,Withdrawal,Online,This Bank,3711,ATM CASH WITHDRAWAL,10697,False
301176,200183,2026-04-30,EFT,Online,Pick n Pay,548,EFT TO Pick n Pay,11245,False
301177,200184,2026-04-20,Card Purchase,POS,Netflix,1094,Netflix,48916,False
301178,200184,2026-05-13,Deposit,Branch,This Bank,4460,EFT DEPOSIT,53376,False
301179,200184,2026-02-24,Salary,Mobile App,Employer,3109,MONTHLY SALARY,56485,False
301180,200184,2026-04-18,Withdrawal,ATM,This Bank,3966,ATM CASH WITHDRAWAL,52519,False
301181,200184,2026-03-20,Salary,POS,Employer,4155,MONTHLY SALARY,56674,False
301182,200184,2026-05-22,Salary,Online,Employer,4626,MONTHLY SALARY,61300,False
301183,200184,2026-07-08,Salary,POS,Employer,4619,MONTHLY SALARY,65919,False
301184,200184,2026-06-30,EFT,Online,Woolworths,1262,EFT TO Woolworths,64657,False
301185,200184,2026-06-01,Card Purchase,Branch,Pick n Pay,3227,Pick n Pay,61430,False
301186,200184,2026-05-09,Withdrawal,Branch,This Bank,2468,ATM CASH WITHDRAWAL,58962,False
301187,200185,2025-09-18,Withdrawal,Online,This Bank,4309,ATM CASH WITHDRAWAL,25697,False
301188,200185,2025-09-16,Card Purchase,Online,Takealot,4699,Takealot,20998,False
301189,200185,2026-02-25,Deposit,POS,This Bank,1011,CASH DEPOSIT,22009,False
301190,200185,2025-11-30,EFT,Branch,Woolworths,4037,EFT TO Woolworths,26046,False
301191,200185,2025-11-10,Salary,Mobile App,Employer,4287,MONTHLY SALARY,30333,False
301192,200185,2026-07-05,Withdrawal,Mobile App,This Bank,142,ATM CASH WITHDRAWAL,30191,False
301193,200186,2025-11-03,Card Purchase,POS,Checkers,293,Checkers,19711,False
301194,200186,2025-12-03,Withdrawal,Mobile App,This Bank,655,ATM CASH WITHDRAWAL,19056,False
301195,200186,2026-05-05,EFT,ATM,Uber,1132,EFT TO Uber,20188,False
301196,200186,2026-02-15,Deposit,Branch,This Bank,3750,EFT DEPOSIT,23938,False
301197,200187,2024-06-01,Deposit,Mobile App,This Bank,3803,EFT DEPOSIT,53813,False
301198,200187,2025-02-13,Deposit,ATM,This Bank,760,CASH DEPOSIT,54573,False
301199,200187,2023-11-20,Deposit,Branch,This Bank,1472,CASH DEPOSIT,56045,False
301200,200187,2024-03-16,Withdrawal,POS,This Bank,4339,ATM CASH WITHDRAWAL,51706,False
301201,200187,2024-02-28,Salary,POS,Employer,1153,MONTHLY SALARY,52859,False
301202,200187,2026-04-17,Salary,Branch,Employer,2048,MONTHLY SALARY,54907,False
301203,200187,2023-07-27,Withdrawal,POS,This Bank,3463,ATM CASH WITHDRAWAL,51444,False
301204,200187,2023-09-23,Deposit,POS,This Bank,2671,EFT DEPOSIT,54115,False
301205,200187,2026-03-24,Salary,ATM,Employer,1441,MONTHLY SALARY,55556,False
301206,200187,2025-06-08,EFT,ATM,Takealot,596,EFT TO Takealot,56152,False
301207,200188,2025-04-12,Deposit,POS,This Bank,843,CASH DEPOSIT,40851,False
301208,200188,2025-03-17,Deposit,Online,This Bank,2016,CASH DEPOSIT,42867,False
301209,200188,2025-10-28,EFT,POS,Netflix,1720,EFT TO Netflix,41147,False
301210,200188,2026-03-22,Deposit,Online,This Bank,524,CASH DEPOSIT,41671,False
301211,200188,2026-05-15,Salary,POS,Employer,749,MONTHLY SALARY,42420,False
301212,200188,2026-06-05,Card Purchase,ATM,Takealot,1728,Takealot,40692,False
301213,200188,2026-02-18,Salary,Mobile App,Employer,4805,MONTHLY SALARY,45497,False
301214,200188,2025-04-23,EFT,POS,Landlord,4884,EFT TO Landlord,40613,False
301215,200189,2025-11-02,EFT,Branch,Shell,4066,EFT TO Shell,24070,False
301216,200189,2025-06-21,Deposit,Online,This Bank,791,EFT DEPOSIT,24861,False
301217,200189,2025-03-02,Withdrawal,Online,This Bank,2296,ATM CASH WITHDRAWAL,22565,False
301218,200189,2025-09-15,EFT,Branch,Municipality,1031,EFT TO Municipality,21534,False
301219,200190,2025-09-27,Withdrawal,Mobile App,This Bank,2900,ATM CASH WITHDRAWAL,22105,False
301220,200190,2023-09-27,Deposit,Mobile App,This Bank,2978,EFT DEPOSIT,25083,False
301221,200190,2023-04-04,Card Purchase,POS,Woolworths,4272,Woolworths,20811,False
301222,200190,2023-04-18,Salary,Branch,Employer,1084,MONTHLY SALARY,21895,False
301223,200190,2024-07-20,Salary,Online,Employer,4371,MONTHLY SALARY,26266,False
301224,200191,2025-03-28,Card Purchase,Branch,Checkers,3498,Checkers,31509,False
301225,200191,2024-12-14,Card Purchase,ATM,Takealot,1931,Takealot,29578,False
301226,200191,2025-01-05,Card Purchase,Branch,Takealot,4188,Takealot,25390,False
